일자,전국,서울,경기,인천,강원,충북,충남,전북,전남,경북,경남,세종,대전,대구,부산,광주,울산,제주
2025-02-27,1587.58,1660.37,1585.58,1578.68,1603.27,1593.93,1591.79,1574.73,1591.71,1576.37,1577.24,1597.25,1584.03,1554.61,1572.87,1577.95,1568.5,1647.02
2025-02-28,1586.54,1658.04,1583.98,1575.96,1602.86,1593.42,1590.83,1574.86,1591.16,1575.81,1576.28,1596.18,1583.09,1552.7,1570.82,1577.16,1567.58,1646.64
2025-03-03,1583.61,1652.68,1580.47,1567.86,1600.59,1591.55,1588.87,1572.82,1589.37,1573.39,1573.55,1590.88,1579.8,1549.41,1566.18,1574.03,1563.98,1646.61
2025-03-04,1582.92,1654.24,1579.69,1566.7,1600.36,1590.56,1588.06,1571.85,1588.78,1572.48,1572.78,1590.26,1578.95,1548.2,1565.09,1573.27,1562.77,1646.74
2025-03-05,1581.22,1652.64,1577.25,1564.84,1599.29,1589.1,1586.74,1570.52,1587.76,1570.98,1571.53,1588.48,1577.79,1545.92,1561.79,1571.64,1560.15,1646.23
2025-03-06,1578.82,1650.06,1573.81,1561.45,1598.68,1587.32,1584.74,1568.68,1586.26,1568.44,1569.23,1588.02,1573.79,1542.38,1559.01,1569.13,1557.53,1646.18
2025-03-07,1576.01,1646.45,1570.2,1555.56,1595.96,1584.98,1582.25,1566.24,1584.97,1565.87,1566.94,1585.4,1568.6,1538.83,1556.74,1566.97,1554.7,1646.23
2025-03-10,1569.99,1639.88,1562.98,1546.55,1591.92,1579.04,1576.75,1561.9,1580.09,1559.8,1561.04,1578.63,1558.36,1532.38,1551.34,1562.43,1547.95,1644.25
2025-03-11,1565.98,1636.3,1558.53,1540.6,1590.91,1576.44,1573.22,1559.18,1577.83,1556.29,1556.88,1576.29,1552.9,1528.0,1546.68,1558.9,1543.87,1616.24
2025-03-12,1562.46,1631.54,1553.99,1536.53,1587.55,1573.22,1569.65,1556.53,1575.87,1553.12,1553.95,1572.52,1548.8,1525.33,1542.89,1556.28,1539.73,1610.6
2025-03-13,1558.89,1627.29,1549.77,1532.42,1584.28,1569.13,1566.58,1554.37,1573.63,1550.13,1550.22,1566.66,1545.19,1521.17,1536.69,1551.98,1534.77,1609.98
2025-03-14,1556.13,1624.94,1546.01,1530.32,1582.95,1566.67,1563.77,1551.74,1572.12,1547.8,1547.23,1560.43,1541.27,1518.45,1532.7,1550.53,1531.27,1608.12
2025-03-17,1550.69,1620.82,1539.59,1527.32,1578.27,1561.81,1557.82,1546.48,1568.5,1542.56,1541.33,1553.6,1534.05,1513.21,1526.56,1545.56,1522.05,1604.79
2025-03-18,1548.1,1619.71,1536.36,1525.13,1575.37,1559.28,1554.83,1545.01,1566.34,1539.52,1539.68,1552.6,1531.24,1509.69,1524.74,1543.25,1517.57,1601.93
2025-03-19,1545.89,1616.17,1533.86,1524.27,1574.14,1557.0,1552.69,1542.9,1565.07,1537.25,1537.82,1550.2,1528.18,1507.91,1520.13,1539.94,1514.66,1601.39
2025-03-20,1543.85,1613.82,1531.45,1522.48,1572.74,1554.48,1550.33,1541.7,1563.0,1534.97,1535.6,1546.63,1526.29,1505.6,1519.41,1539.56,1512.87,1600.66
2025-03-21,1541.87,1613.27,1529.84,1520.36,1571.07,1552.74,1547.19,1540.0,1561.51,1532.74,1533.63,1542.77,1524.32,1502.9,1514.53,1537.22,1511.58,1600.43
2025-03-24,1538.27,1611.77,1526.8,1517.44,1566.3,1548.34,1543.57,1536.55,1557.29,1529.26,1529.31,1539.78,1517.91,1499.14,1510.83,1534.75,1506.15,1600.23
2025-03-25,1536.55,1610.61,1525.22,1517.34,1563.54,1546.5,1542.29,1533.92,1555.58,1526.63,1527.63,1538.66,1518.39,1497.42,1509.04,1532.98,1505.19,1600.23
2025-03-26,1535.07,1609.59,1524.08,1516.55,1562.18,1544.9,1540.01,1532.85,1553.5,1524.96,1526.12,1537.83,1515.88,1496.35,1506.82,1531.37,1503.56,1600.28
2025-03-27,1534.01,1609.4,1523.25,1515.18,1560.87,1544.43,1538.68,1531.67,1552.17,1523.8,1524.78,1536.91,1515.45,1494.53,1505.74,1529.75,1503.06,1599.97
2025-03-28,1533.25,1608.21,1522.46,1515.43,1559.68,1544.16,1538.21,1530.92,1551.41,1523.03,1523.6,1535.45,1514.94,1493.8,1505.8,1528.29,1501.0,1599.81
2025-03-31,1531.92,1608.89,1522.01,1515.23,1559.45,1543.12,1537.29,1530.55,1549.84,1521.47,1522.28,1534.63,1513.91,1492.97,1503.77,1527.98,1500.73,1572.26
2025-04-01,1531.59,1607.92,1521.97,1515.44,1558.5,1542.94,1536.87,1530.22,1549.31,1520.86,1521.82,1532.92,1514.39,1493.81,1502.79,1528.09,1499.39,1572.64
2025-04-02,1531.44,1607.93,1522.26,1516.09,1557.88,1542.77,1536.24,1529.97,1549.35,1520.19,1521.85,1532.69,1515.25,1492.56,1502.65,1527.47,1499.83,1571.97
2025-04-03,1531.45,1607.53,1522.77,1516.88,1557.31,1543.2,1535.91,1530.12,1548.81,1519.95,1521.98,1532.94,1515.03,1493.19,1503.14,1526.87,1498.63,1571.66
2025-04-04,1531.27,1608.33,1523.09,1517.06,1556.52,1542.48,1535.59,1529.88,1548.32,1519.51,1521.42,1532.31,1516.06,1492.92,1503.55,1524.75,1498.63,1572.18
2025-04-07,1528.06,1605.91,1519.8,1512.88,1554.51,1539.13,1532.94,1527.1,1544.79,1516.08,1518.1,1531.69,1512.45,1489.18,1498.29,1518.76,1496.84,1571.69
2025-04-08,1524.74,1602.45,1516.17,1511.22,1552.18,1536.29,1530.69,1523.96,1542.62,1512.29,1514.99,1528.65,1503.99,1484.28,1492.57,1516.12,1492.04,1569.73
2025-04-09,1521.9,1599.09,1513.39,1509.09,1550.24,1533.87,1528.36,1520.38,1541.0,1509.71,1511.89,1527.25,1500.62,1478.95,1487.76,1512.15,1487.5,1567.82
2025-04-10,1519.53,1598.03,1510.92,1506.24,1548.27,1531.48,1526.25,1518.39,1538.59,1507.29,1510.23,1525.4,1498.15,1474.53,1485.36,1508.25,1482.77,1565.64
2025-04-11,1517.18,1595.09,1508.72,1504.87,1546.34,1528.66,1523.97,1516.14,1536.78,1504.46,1508.15,1523.71,1495.58,1470.77,1483.0,1504.95,1479.67,1564.24
2025-04-14,1513.05,1592.41,1505.26,1501.56,1542.87,1523.66,1520.2,1512.1,1532.09,1498.63,1503.06,1516.51,1493.08,1466.12,1480.2,1501.08,1473.64,1563.85
2025-04-15,1510.92,1590.47,1503.16,1499.75,1541.42,1520.96,1518.51,1509.9,1529.79,1496.9,1500.09,1514.2,1493.23,1463.75,1477.15,1498.8,1470.36,1562.51
2025-04-16,1508.59,1587.58,1500.99,1498.2,1539.12,1519.02,1516.09,1508.45,1526.21,1494.31,1497.75,1512.97,1490.64,1461.79,1475.09,1496.03,1465.94,1562.14
2025-04-17,1506.85,1586.62,1499.52,1496.39,1536.29,1517.13,1514.23,1507.59,1524.8,1492.02,1495.73,1507.86,1489.45,1459.18,1473.25,1495.34,1463.28,1561.64
2025-04-18,1505.47,1587.4,1497.61,1495.65,1534.47,1515.9,1513.2,1505.65,1522.91,1490.84,1494.51,1507.29,1489.88,1457.68,1471.66,1493.76,1461.45,1561.54
2025-04-21,1502.92,1586.1,1495.72,1493.66,1532.21,1512.82,1510.78,1503.12,1520.48,1487.48,1492.14,1505.63,1487.97,1456.25,1470.15,1489.67,1459.09,1548.08
2025-04-22,1501.81,1586.44,1494.8,1493.51,1530.97,1511.6,1509.09,1501.98,1519.28,1486.16,1490.18,1504.11,1487.48,1455.01,1469.54,1488.85,1458.48,1547.72
2025-04-23,1501.21,1585.93,1494.27,1492.18,1530.68,1511.03,1508.95,1501.4,1518.21,1485.86,1489.14,1503.18,1486.09,1454.06,1468.37,1488.45,1458.9,1547.74
2025-04-24,1500.8,1585.93,1493.98,1492.21,1530.33,1510.28,1507.79,1500.41,1517.75,1485.64,1488.55,1501.43,1486.76,1454.1,1469.04,1487.32,1459.52,1547.44
2025-04-25,1500.85,1587.07,1493.9,1492.06,1529.5,1510.51,1507.77,1500.26,1517.1,1485.56,1488.76,1503.65,1487.99,1454.83,1470.74,1487.59,1459.46,1547.23
2025-04-28,1501.3,1587.58,1494.25,1491.75,1529.28,1511.19,1509.01,1500.07,1516.8,1485.4,1489.56,1505.26,1490.66,1456.07,1472.31,1488.91,1460.81,1546.6
2025-04-29,1501.7,1588.89,1494.75,1492.47,1529.93,1511.37,1508.76,1500.09,1517.09,1486.18,1489.96,1504.71,1491.68,1457.12,1472.6,1488.26,1461.15,1546.76
2025-04-30,1502.39,1589.28,1495.83,1492.73,1529.82,1512.53,1509.61,1501.52,1517.31,1485.98,1490.74,1501.72,1492.38,1457.31,1473.37,1489.74,1464.12,1546.3
2025-05-01,1505.74,1601.34,1501.18,1505.14,1531.61,1514.18,1511.47,1502.97,1519.41,1486.09,1492.69,1505.75,1498.65,1459.33,1478.62,1492.36,1467.0,1547.98
2025-05-02,1506.85,1603.46,1502.88,1509.61,1532.42,1516.07,1512.49,1504.3,1519.87,1486.42,1492.8,1505.75,1500.72,1459.91,1478.15,1493.41,1468.26,1549.38
2025-05-05,1507.12,1604.83,1503.57,1513.25,1532.24,1516.16,1512.35,1504.04,1519.51,1486.88,1492.32,1507.06,1503.42,1459.49,1477.7,1492.92,1469.12,1548.82
2025-05-06,1506.43,1604.01,1502.8,1512.6,1532.68,1515.01,1511.37,1503.58,1519.27,1485.96,1491.87,1507.22,1501.99,1459.1,1477.59,1491.69,1468.29,1546.81
2025-05-07,1506.37,1603.66,1502.67,1508.95,1531.76,1515.37,1512.41,1502.89,1519.14,1486.64,1491.65,1506.7,1503.5,1459.84,1477.51,1491.4,1466.65,1547.96
2025-05-08,1505.59,1598.85,1501.96,1508.04,1531.28,1514.51,1511.84,1502.33,1518.57,1485.92,1491.07,1505.05,1503.36,1459.06,1477.05,1491.85,1465.25,1548.07
2025-05-09,1504.85,1597.18,1501.33,1506.37,1530.09,1514.23,1510.75,1501.51,1518.09,1485.23,1490.31,1505.45,1502.72,1458.72,1476.81,1490.85,1465.44,1547.89
2025-05-12,1503.66,1595.28,1500.14,1501.56,1528.38,1513.55,1510.52,1499.93,1516.29,1485.17,1489.15,1503.66,1501.95,1458.22,1474.76,1489.49,1462.92,1547.73
2025-05-13,1503.16,1594.66,1499.63,1499.01,1527.06,1512.3,1510.23,1499.76,1515.29,1485.52,1488.87,1501.75,1501.87,1458.11,1474.32,1489.56,1462.77,1547.83
2025-05-14,1502.82,1593.85,1499.08,1497.93,1526.86,1512.09,1510.37,1499.56,1514.55,1485.1,1488.53,1501.75,1501.75,1459.0,1474.1,1489.76,1462.58,1547.04
2025-05-15,1502.62,1592.67,1498.76,1496.93,1526.15,1511.75,1509.88,1498.97,1514.55,1485.43,1488.89,1502.06,1502.69,1458.95,1474.04,1490.36,1462.62,1546.79
2025-05-16,1502.2,1591.35,1498.31,1496.37,1525.68,1511.48,1509.75,1498.06,1513.99,1484.95,1488.59,1501.6,1502.04,1458.55,1474.45,1490.31,1461.76,1547.52
2025-05-19,1501.5,1591.84,1497.62,1495.42,1524.4,1511.2,1509.14,1497.28,1512.68,1483.61,1488.04,1500.97,1501.07,1458.29,1474.65,1489.77,1461.31,1547.41
2025-05-20,1501.12,1591.95,1497.0,1494.28,1523.88,1510.64,1508.97,1497.2,1511.59,1483.59,1488.0,1502.57,1500.79,1458.38,1474.81,1489.34,1461.15,1545.31
2025-05-21,1500.73,1591.08,1496.8,1494.07,1523.59,1509.75,1508.53,1496.16,1510.98,1483.84,1488.0,1501.03,1500.39,1458.16,1474.15,1489.23,1460.37,1543.6
2025-05-22,1499.99,1589.98,1496.13,1494.02,1522.17,1509.05,1507.88,1495.9,1509.79,1483.0,1487.22,1499.75,1499.59,1457.3,1473.87,1488.68,1460.37,1543.19
2025-05-23,1499.64,1589.49,1495.87,1494.08,1521.79,1508.48,1507.39,1495.13,1509.48,1482.9,1487.11,1499.38,1498.48,1456.96,1473.94,1488.03,1460.41,1542.25
2025-05-26,1498.69,1590.08,1495.39,1492.54,1520.2,1507.29,1506.22,1494.03,1508.27,1481.69,1486.23,1499.33,1496.81,1455.23,1472.48,1487.98,1460.08,1541.01
2025-05-27,1497.95,1589.45,1494.35,1491.95,1519.31,1507.16,1505.89,1493.37,1507.56,1481.02,1485.51,1497.06,1494.52,1453.69,1471.38,1487.47,1460.43,1540.58
2025-05-28,1497.18,1587.88,1493.52,1492.03,1518.4,1506.17,1504.74,1492.45,1506.59,1480.77,1484.63,1496.13,1494.47,1454.14,1470.22,1487.33,1459.96,1539.73
2025-05-29,1496.37,1585.49,1492.31,1491.5,1517.0,1505.12,1503.84,1492.06,1506.15,1480.55,1484.37,1494.59,1493.74,1452.6,1470.01,1487.05,1459.12,1539.59
2025-05-30,1495.84,1583.03,1491.53,1490.58,1516.89,1504.53,1503.8,1491.47,1506.27,1480.25,1483.86,1493.13,1492.32,1452.11,1470.15,1485.83,1459.43,1539.35
2025-06-02,1493.89,1582.51,1488.93,1488.8,1514.39,1503.31,1501.38,1489.55,1503.47,1478.48,1482.05,1490.84,1489.56,1451.04,1468.46,1486.75,1458.18,1539.42
2025-06-03,1493.33,1582.15,1488.32,1488.97,1513.49,1503.05,1500.81,1488.9,1502.8,1478.18,1481.13,1490.45,1488.45,1450.3,1468.61,1484.53,1458.62,1539.37
2025-06-04,1492.95,1581.92,1487.96,1487.88,1512.82,1502.32,1500.45,1488.81,1501.97,1477.89,1481.75,1489.98,1487.59,1450.41,1467.39,1483.7,1457.8,1538.98
2025-06-05,1492.35,1580.99,1487.14,1487.72,1512.06,1501.99,1500.28,1487.87,1500.73,1477.6,1480.76,1489.98,1487.19,1450.1,1467.46,1482.49,1457.86,1539.48
2025-06-06,1491.6,1578.85,1486.57,1486.41,1511.24,1501.27,1499.6,1486.91,1500.56,1476.67,1479.87,1487.77,1486.91,1449.54,1466.89,1482.4,1457.27,1538.7
2025-06-09,1491.0,1578.16,1486.13,1484.83,1510.88,1500.69,1499.03,1486.14,1499.38,1475.96,1479.41,1486.28,1486.62,1449.8,1466.68,1480.97,1456.92,1539.19
2025-06-10,1490.3,1578.78,1485.27,1483.45,1509.99,1499.98,1498.11,1485.34,1498.52,1475.53,1478.66,1485.97,1485.93,1449.12,1466.45,1479.57,1456.65,1539.01
2025-06-11,1490.03,1576.83,1484.71,1483.48,1509.65,1500.16,1497.47,1485.84,1498.06,1475.63,1478.62,1487.47,1485.77,1448.51,1465.71,1480.13,1457.1,1538.91
2025-06-12,1489.66,1575.31,1484.19,1483.86,1509.24,1499.89,1497.09,1485.0,1497.48,1475.62,1478.25,1487.61,1485.7,1448.38,1466.16,1480.77,1456.7,1539.09
2025-06-13,1490.08,1574.55,1484.56,1483.86,1509.11,1500.26,1497.4,1486.58,1496.82,1476.21,1479.06,1487.69,1486.79,1449.36,1467.02,1482.36,1456.85,1539.09
2025-06-16,1494.94,1584.55,1489.57,1494.36,1512.03,1505.18,1500.71,1490.63,1499.35,1480.21,1483.6,1492.17,1494.2,1454.15,1475.47,1488.99,1466.16,1538.98
2025-06-17,1497.49,1588.45,1492.66,1496.56,1512.9,1507.11,1502.71,1493.26,1501.14,1482.9,1485.64,1496.38,1498.76,1457.43,1480.71,1490.25,1469.82,1538.85
2025-06-18,1499.97,1592.35,1495.9,1498.35,1513.73,1508.54,1504.23,1494.83,1503.23,1485.4,1489.04,1496.73,1500.76,1459.61,1486.54,1491.47,1475.16,1538.98
2025-06-19,1503.76,1594.66,1500.21,1502.27,1515.89,1511.91,1506.92,1496.59,1504.17,1489.1,1491.83,1498.22,1504.02,1463.48,1492.36,1495.55,1481.22,1572.33
2025-06-20,1507.93,1600.87,1505.14,1506.96,1518.42,1515.89,1509.53,1500.41,1506.9,1493.45,1495.86,1500.97,1510.05,1471.17,1496.7,1497.29,1486.61,1576.87
2025-06-21,1512.79,1599.42,1510.48,1522.15,1521.12,1520.65,1513.4,1504.96,1509.08,1498.98,1500.02,1505.53,1516.95,1478.28,1505.4,1500.48,1497.05,1580.96
2025-06-22,1515.93,1601.65,1514.21,1528.44,1523.28,1523.94,1516.61,1506.96,1510.57,1501.96,1503.3,1508.89,1520.67,1480.55,1508.1,1503.69,1505.08,1583.5
2025-06-23,1522.63,1613.38,1522.42,1534.34,1527.53,1529.79,1522.14,1512.98,1514.72,1507.98,1510.41,1518.08,1528.87,1488.68,1515.15,1510.32,1516.98,1583.9
2025-06-24,1530.72,1626.05,1532.45,1541.63,1534.43,1535.92,1528.5,1517.75,1520.9,1515.57,1518.5,1524.73,1539.63,1496.32,1529.71,1517.42,1531.56,1585.64
2025-06-25,1532.12,1626.64,1534.69,1542.56,1536.07,1537.44,1529.91,1517.93,1521.72,1517.02,1520.31,1522.48,1540.64,1498.51,1528.85,1518.99,1533.55,1586.68
2025-06-26,1532.14,1625.7,1534.99,1541.53,1536.7,1536.89,1529.82,1517.02,1523.12,1517.12,1520.23,1522.72,1539.02,1499.83,1527.94,1518.49,1533.44,1587.31
2025-06-27,1532.11,1624.64,1534.49,1541.36,1537.47,1536.92,1530.48,1516.38,1523.64,1518.22,1520.15,1521.47,1536.83,1500.17,1527.31,1518.09,1532.84,1587.18
2025-06-28,1531.76,1618.37,1533.41,1541.08,1538.66,1536.57,1530.74,1516.97,1523.77,1519.05,1519.89,1522.03,1536.53,1500.22,1526.7,1518.38,1531.02,1586.91
2025-06-29,1531.53,1618.98,1533.25,1540.12,1538.47,1536.26,1530.54,1516.37,1524.0,1518.94,1519.42,1521.72,1534.9,1500.07,1526.7,1518.27,1530.36,1586.91
